machine_id,shift,machine_age_years,maintenance_overdue_days,load_pct,rpm,temperature_c,vibration_mm_s,pressure_bar,sound_db,humidity_pct,failure_within_7_days
MCH-026,day,8.27,0.0,55.5,1326.0,83.6,3.7,5.95,64.2,52.7,0
MCH-028,night,8.95,31.2,57.6,1558.0,60.7,5.28,7.06,85.1,95.0,0
MCH-002,night,4.56,1.4,78.2,1347.0,70.6,2.73,7.11,78.0,65.6,0
MCH-027,night,1.27,20.3,58.0,1596.0,54.9,3.59,6.67,86.9,60.2,0
MCH-015,night,7.79,26.3,52.7,1295.0,72.0,3.59,6.84,81.1,61.4,0
MCH-004,day,8.46,37.1,77.6,1625.0,65.4,4.73,6.38,63.2,74.6,0
MCH-026,day,5.5,7.0,67.4,1406.0,57.6,2.33,5.3,66.6,44.3,0
MCH-030,night,10.61,28.0,61.8,1095.0,74.1,3.06,7.55,82.0,66.7,0
MCH-028,night,0.89,28.3,63.0,1951.0,76.7,3.97,5.58,94.1,48.0,0
MCH-019,night,11.78,18.2,63.3,1068.0,73.6,4.37,9.16,77.7,33.8,0
MCH-003,day,10.4,19.1,42.6,1702.0,78.2,0.62,6.59,80.1,75.1,0
MCH-025,day,1.02,29.8,72.0,1467.0,65.8,3.3,8.16,83.9,90.7,0
MCH-003,day,5.96,10.5,87.2,1163.0,59.8,4.28,6.74,72.7,44.4,0
MCH-004,day,0.98,25.2,77.6,1558.0,68.5,2.1,8.94,77.0,55.9,0
MCH-011,night,2.55,4.7,82.6,1447.0,54.6,3.14,7.28,71.0,43.0,0
MCH-025,day,0.96,49.1,108.4,1231.0,80.3,4.03,9.08,80.7,59.6,0
MCH-006,day,4.7,4.8,52.7,1317.0,81.1,4.67,4.69,84.6,57.9,0
MCH-021,day,10.13,38.6,74.4,1398.0,79.4,3.0,4.26,68.0,81.0,0
MCH-018,day,7.22,20.6,61.4,1698.0,72.5,5.24,5.65,77.7,59.4,0
MCH-026,night,7.21,20.1,55.3,1455.0,69.3,5.57,5.61,61.7,60.8,0
MCH-018,night,4.98,15.3,62.5,1394.0,67.5,5.7,6.89,62.0,77.2,0
MCH-007,day,6.21,31.9,86.1,1821.0,45.1,4.57,7.86,87.6,67.6,0
MCH-010,night,2.17,2.7,57.7,1274.0,74.4,5.28,9.29,72.2,43.1,0
MCH-007,day,3.35,28.6,86.3,1317.0,65.3,4.84,6.86,84.5,64.9,0
MCH-022,day,3.61,0.0,62.9,1115.0,72.7,4.46,8.28,83.7,47.8,0
MCH-018,night,5.28,21.6,82.3,1242.0,69.1,5.84,8.46,67.3,70.9,0
MCH-018,day,1.59,23.5,57.9,1281.0,69.3,3.8,7.66,75.9,58.1,0
MCH-008,day,6.42,11.6,73.3,1785.0,64.9,1.96,6.73,73.5,66.8,0
MCH-004,night,2.2,0.0,65.3,1587.0,82.7,2.47,8.12,71.8,58.1,0
MCH-017,day,2.94,19.5,71.6,1183.0,78.6,1.62,7.77,84.8,61.8,0
MCH-027,day,5.32,24.1,75.4,1804.0,69.2,4.43,5.64,60.8,42.4,0
MCH-006,day,4.98,2.1,52.4,1263.0,77.7,4.7,8.69,74.9,43.6,0
MCH-015,night,10.85,8.9,72.4,1057.0,80.1,4.89,7.37,85.0,57.7,0
MCH-024,day,0.98,33.5,68.4,1246.0,76.4,5.74,4.19,80.1,41.9,0
MCH-022,night,6.92,32.3,88.4,1808.0,49.3,5.11,5.04,70.0,71.1,0
MCH-006,night,7.55,26.5,45.0,1562.0,64.4,0.81,7.84,83.5,57.5,0
MCH-011,night,3.25,38.9,90.8,1509.0,64.1,5.42,6.69,75.2,57.1,0
MCH-018,day,6.93,12.0,88.3,1506.0,61.2,2.82,8.3,74.1,61.5,0
MCH-019,day,11.37,0.0,89.9,1091.0,57.0,4.7,7.13,77.5,67.2,0
MCH-012,night,9.19,27.6,89.6,2062.0,64.7,3.62,6.47,70.6,77.1,0
MCH-001,day,10.1,34.0,78.3,1567.0,59.2,3.75,6.98,81.0,35.1,0
MCH-030,day,0.77,0.0,75.6,1663.0,54.5,2.0,4.79,78.5,52.5,0
MCH-011,day,0.74,12.5,41.0,1458.0,59.7,3.99,6.59,76.3,70.0,0
MCH-025,day,8.66,5.5,54.6,1400.0,77.0,2.58,7.27,79.6,57.5,0
MCH-018,day,4.74,31.6,79.3,1160.0,64.5,1.86,6.78,79.2,52.6,0
MCH-012,day,4.37,0.0,80.5,1009.0,66.0,4.16,5.34,71.2,69.7,0
MCH-019,day,2.23,22.7,95.2,1234.0,67.0,6.63,6.25,71.6,28.5,0
MCH-017,day,8.55,16.1,84.0,1588.0,62.6,3.5,7.62,84.5,82.0,0
MCH-010,night,7.86,28.3,87.0,1386.0,84.0,4.83,6.36,78.7,38.0,0
MCH-025,night,2.84,42.6,88.1,799.0,75.2,5.62,6.61,88.0,62.7,0
MCH-022,day,5.8,20.1,68.6,1350.0,59.2,2.72,7.89,71.3,49.3,0
MCH-030,day,4.44,0.0,74.8,1243.0,69.5,3.8,7.45,82.2,74.6,0
MCH-004,night,1.2,18.6,91.9,1631.0,58.3,4.08,8.03,69.0,55.1,0
MCH-022,day,8.99,38.2,69.5,1355.0,69.5,4.69,7.0,77.4,26.7,0
MCH-011,night,6.24,26.7,50.6,1131.0,74.0,3.92,5.35,74.2,33.8,0
MCH-024,day,9.54,37.4,73.1,1490.0,79.3,4.0,6.16,79.4,64.9,0
MCH-006,day,8.38,41.5,78.4,1617.0,71.8,1.79,5.95,84.8,26.7,0
MCH-006,day,6.62,0.0,57.3,1115.0,89.5,4.41,7.98,85.3,83.8,0
MCH-006,day,9.06,32.2,42.8,1349.0,56.6,1.09,7.83,77.9,76.0,0
MCH-025,day,6.03,27.8,71.6,1696.0,65.8,3.71,9.08,72.5,68.3,0
MCH-012,day,4.48,53.6,84.5,1798.0,75.1,4.44,5.73,87.1,67.3,1
MCH-029,day,4.5,24.5,64.4,767.0,51.1,4.38,8.3,70.1,77.4,0
MCH-008,night,1.52,24.8,86.0,1535.0,69.1,7.66,7.91,75.3,75.6,0
MCH-014,day,9.84,33.3,64.2,2119.0,76.6,7.04,5.38,74.6,56.6,0
MCH-012,day,0.92,42.2,83.5,1170.0,71.7,6.84,6.17,65.6,62.6,0
MCH-025,day,8.88,20.7,110.0,1436.0,67.1,2.69,7.11,77.4,64.3,0
MCH-004,night,2.61,0.0,90.3,1225.0,55.5,5.77,6.61,74.5,80.9,0
MCH-001,day,3.31,41.3,80.1,1441.0,67.5,3.37,6.69,78.7,89.0,0
MCH-014,night,4.53,2.5,56.0,1802.0,54.5,5.39,6.6,76.6,87.7,0
MCH-022,day,7.13,13.7,68.1,1574.0,69.5,6.59,7.52,81.8,41.8,0
MCH-019,day,8.86,14.8,62.2,1281.0,71.2,6.0,5.22,69.6,52.5,0
MCH-009,day,3.66,26.5,59.1,1531.0,86.0,2.39,6.28,85.6,44.0,0
MCH-026,night,10.05,32.6,85.6,1136.0,68.3,2.18,5.57,80.9,73.1,0
MCH-022,day,4.56,30.5,66.3,1124.0,77.2,2.54,4.89,77.5,58.4,0
MCH-017,day,1.52,29.5,90.9,1635.0,77.9,2.17,7.82,72.1,56.1,0
MCH-023,day,0.95,9.2,63.3,1028.0,74.3,2.92,9.16,77.4,41.2,0
MCH-005,day,9.52,0.0,73.5,1574.0,70.0,5.03,6.34,82.2,58.3,0
MCH-021,night,5.97,2.1,70.4,1326.0,73.8,2.64,6.72,77.0,62.1,0
MCH-020,day,9.81,22.6,93.9,933.0,73.8,3.58,6.08,88.0,41.7,0
MCH-006,day,8.78,0.0,72.0,1984.0,49.7,1.8,7.98,72.9,67.8,0
MCH-021,night,2.93,20.1,59.6,985.0,61.1,2.17,4.6,73.6,65.8,0
MCH-003,night,6.77,20.7,81.8,1645.0,59.1,2.28,5.79,77.7,57.9,0
MCH-021,day,5.64,25.4,56.9,1271.0,57.4,3.3,6.13,75.2,70.2,0
MCH-002,day,4.89,0.0,87.1,1559.0,67.0,4.02,6.67,71.4,54.7,0
MCH-012,night,7.62,37.5,81.7,1784.0,63.0,2.97,7.54,90.6,36.2,0
MCH-002,day,2.89,24.4,33.6,1714.0,49.1,6.34,5.48,93.1,59.6,0
MCH-009,day,0.89,15.2,81.5,1408.0,69.3,2.73,4.81,78.9,60.2,0
MCH-016,day,6.9,16.5,64.1,1627.0,57.5,4.47,5.17,84.2,38.5,0
MCH-012,day,8.0,19.8,76.6,2091.0,80.3,3.3,5.45,72.5,48.7,0
MCH-024,day,3.53,0.0,58.5,1181.0,66.0,4.27,5.17,80.5,62.0,0
MCH-007,night,8.27,4.8,87.1,1564.0,71.3,4.66,6.18,69.8,47.0,0
MCH-026,day,10.12,29.9,54.9,1295.0,79.0,5.97,7.05,72.2,54.8,0
MCH-008,night,2.52,9.5,66.1,1278.0,66.0,7.42,6.89,91.0,42.4,0
MCH-023,night,8.42,9.5,59.9,1343.0,83.3,4.17,7.24,71.4,58.4,0
MCH-002,day,8.08,0.0,52.7,1674.0,62.3,5.85,6.36,75.1,53.4,0
MCH-030,night,5.94,8.6,69.6,993.0,67.6,3.93,6.48,79.3,44.9,0
MCH-009,day,1.11,18.3,73.6,1757.0,84.1,7.93,6.22,81.4,48.1,0
MCH-028,day,8.62,12.1,82.3,1295.0,85.4,5.85,5.06,76.6,66.3,0
MCH-023,night,0.76,34.4,66.0,1036.0,62.5,6.22,6.98,75.0,66.7,0
MCH-022,day,1.7,20.3,62.1,1459.0,79.0,3.09,5.52,72.2,24.6,0
MCH-004,day,9.31,5.5,55.1,1237.0,63.9,4.44,6.57,68.5,36.4,0
MCH-016,day,7.19,18.7,92.2,1832.0,79.9,5.19,8.22,77.7,64.7,0
MCH-004,night,1.72,9.8,82.6,1279.0,84.9,2.7,7.19,68.0,59.7,0
MCH-024,day,6.11,24.4,87.7,1103.0,66.4,3.88,7.6,79.2,43.4,0
MCH-010,night,9.71,0.0,55.4,1339.0,72.3,3.79,5.98,88.0,74.1,0
MCH-023,night,3.38,10.7,110.0,1557.0,77.0,3.92,6.81,73.2,59.2,0
MCH-025,day,10.13,0.0,66.0,904.0,61.6,2.81,5.97,80.7,60.0,0
MCH-011,day,6.07,16.9,83.4,1789.0,78.2,2.06,5.99,76.7,56.8,0
MCH-012,day,4.11,34.8,69.3,1155.0,68.8,3.57,5.57,76.2,80.6,0
MCH-023,night,5.72,0.0,89.3,982.0,85.9,2.15,7.25,65.0,36.4,0
MCH-019,night,7.01,33.4,56.9,1477.0,71.5,3.53,8.4,74.1,68.8,0
MCH-002,night,8.65,4.0,74.9,1732.0,79.2,6.21,5.85,94.6,86.2,0
MCH-026,night,8.84,13.5,78.9,1332.0,67.3,1.54,8.37,84.3,52.7,0
MCH-006,day,6.05,20.8,74.7,1537.0,79.1,0.69,6.69,70.6,38.7,0
MCH-015,night,0.69,28.5,70.0,1402.0,65.4,4.4,7.45,93.0,81.4,0
MCH-013,night,7.83,0.0,82.1,1412.0,73.6,4.71,5.11,84.4,49.2,0
MCH-014,night,4.09,21.0,48.1,1716.0,72.8,3.34,9.0,62.9,74.0,0
MCH-019,night,11.88,1.5,67.8,812.0,69.9,5.84,6.85,82.0,49.8,0
MCH-023,day,9.07,18.0,82.0,1454.0,64.6,3.44,6.89,83.3,38.4,0
MCH-025,day,2.13,22.3,100.8,1831.0,64.8,5.5,4.6,79.1,54.2,0
MCH-020,day,9.66,27.3,79.9,1407.0,77.7,7.25,7.7,76.5,73.6,0
MCH-020,day,7.85,16.2,65.2,1279.0,77.2,8.72,8.45,77.8,78.2,0
MCH-011,day,2.26,0.0,60.0,1415.0,49.4,2.68,8.62,67.9,47.4,0
MCH-011,night,11.62,9.3,74.2,974.0,72.5,2.99,4.17,78.1,82.8,0
MCH-026,night,2.09,14.4,68.8,1583.0,50.0,5.56,8.2,77.6,89.0,0
MCH-007,day,7.72,48.4,73.7,1239.0,56.8,5.87,6.16,81.0,39.6,0
MCH-028,night,5.38,8.5,59.8,1231.0,78.1,3.44,7.65,81.4,65.0,0
MCH-003,day,8.81,27.1,64.4,1528.0,68.3,5.43,5.85,84.0,59.3,0
MCH-015,night,7.16,17.3,76.6,1559.0,68.9,4.99,8.01,81.4,66.0,0
MCH-026,night,9.84,32.3,70.5,1112.0,50.5,3.58,4.88,78.3,62.0,0
MCH-018,day,11.2,29.1,91.9,1586.0,59.8,3.85,6.83,88.2,54.0,0
MCH-018,day,8.36,19.6,72.3,1339.0,71.1,5.6,6.57,58.1,65.4,0
MCH-016,day,3.66,12.4,65.5,1346.0,78.8,4.26,8.3,79.9,56.2,0
MCH-028,day,2.58,0.0,77.1,1605.0,71.4,3.27,6.43,75.4,72.2,0
MCH-009,day,3.89,12.9,75.8,1240.0,53.9,4.96,8.12,72.0,57.4,0
MCH-017,day,1.45,18.4,64.9,1519.0,67.1,5.05,6.31,69.5,46.7,0
MCH-006,day,7.92,32.3,70.5,1130.0,66.0,4.31,5.89,78.0,70.9,0
MCH-020,day,6.98,10.6,50.0,1922.0,74.9,5.14,6.42,81.2,74.3,0
MCH-010,day,8.29,8.8,34.1,1415.0,74.2,3.28,4.61,83.2,50.9,0
MCH-014,night,4.1,14.2,72.2,1174.0,74.1,1.55,6.87,77.9,51.0,0
MCH-024,day,11.85,0.0,73.4,1508.0,65.4,5.86,4.91,82.6,56.8,0
MCH-012,day,9.73,0.9,56.2,1452.0,68.6,3.85,8.29,70.3,74.1,0
MCH-007,day,10.46,30.9,72.6,1708.0,67.3,5.67,7.4,70.5,75.9,0
MCH-024,day,2.58,14.3,75.8,1204.0,85.9,4.14,8.67,64.6,44.6,0
MCH-005,night,8.82,14.6,77.5,1773.0,64.6,1.6,5.6,77.3,64.7,0
MCH-011,day,3.22,17.5,63.8,1758.0,64.1,2.68,7.56,70.7,69.3,0
MCH-030,night,5.26,31.7,83.0,1701.0,67.0,5.12,5.84,83.3,54.7,0
MCH-006,day,6.62,7.2,83.4,1739.0,77.7,1.74,8.81,82.5,78.0,0
MCH-010,day,11.01,23.2,63.5,1176.0,65.0,5.46,6.33,78.3,49.1,0
MCH-023,day,6.76,19.5,76.0,1291.0,75.6,3.19,8.47,67.0,57.0,0
MCH-030,night,4.32,0.0,61.6,1387.0,75.6,7.89,4.34,93.8,53.8,0
MCH-018,day,11.44,19.7,81.5,1509.0,58.9,4.39,6.11,70.5,64.5,0
MCH-030,night,3.2,17.8,63.3,1495.0,69.6,3.09,6.02,78.6,31.6,0
MCH-006,day,5.13,10.0,70.4,1309.0,94.0,5.12,9.6,89.9,47.8,0
MCH-023,day,10.34,11.5,97.0,1673.0,68.7,5.36,5.39,67.9,70.9,0
MCH-025,day,9.68,48.3,45.9,1197.0,63.2,6.1,7.3,72.6,40.0,0
MCH-020,day,2.43,25.7,73.8,1369.0,84.4,3.48,7.61,80.7,48.3,0
MCH-026,night,11.05,33.4,48.7,1646.0,67.9,5.24,7.01,73.4,40.2,0
MCH-003,day,9.13,28.0,98.4,1655.0,72.7,6.21,8.74,84.6,55.7,0
MCH-008,day,5.62,8.9,49.1,1626.0,75.3,4.75,6.07,90.2,70.5,0
MCH-005,day,1.23,15.1,78.2,1341.0,67.2,2.09,7.34,92.0,63.6,0
MCH-002,night,9.5,0.3,66.4,1471.0,65.4,3.72,4.76,68.8,51.6,0
MCH-030,night,8.36,27.6,92.3,1679.0,67.5,7.3,8.09,76.7,33.9,0
MCH-013,night,1.0,16.2,62.5,1014.0,70.1,6.03,7.06,57.4,50.7,0
MCH-019,day,7.96,44.7,70.6,1307.0,74.4,5.96,6.18,84.4,80.7,0
MCH-012,day,8.09,17.7,62.1,1295.0,84.9,4.77,8.18,79.2,67.9,0
MCH-018,day,0.74,21.8,101.9,1438.0,69.6,1.74,9.2,72.7,51.2,0
MCH-023,day,2.45,33.2,80.5,1327.0,65.5,1.95,5.72,64.6,52.4,0
MCH-025,day,6.65,14.0,56.2,1313.0,61.9,4.33,5.81,91.6,23.6,0
MCH-027,night,10.03,0.0,79.8,1500.0,74.2,6.12,6.81,88.0,43.8,0
MCH-017,day,2.05,24.4,82.5,1152.0,73.8,1.63,6.04,67.3,58.0,0
MCH-020,day,0.58,17.7,85.4,1271.0,53.4,4.69,6.51,92.3,84.1,0
MCH-024,day,5.98,28.4,67.7,1051.0,77.1,6.4,6.84,90.1,69.9,0
MCH-003,night,0.86,7.1,94.0,1013.0,77.1,5.09,6.02,76.3,39.9,0
MCH-018,night,4.02,0.0,110.0,1814.0,80.1,4.82,5.64,71.1,68.5,0
MCH-022,day,10.3,46.8,83.0,1090.0,82.1,5.6,6.39,65.1,77.2,1
MCH-028,day,1.2,34.8,52.2,1289.0,81.9,2.41,6.61,83.7,32.2,0
MCH-014,day,7.81,5.3,93.3,1598.0,78.8,4.04,9.3,66.4,54.6,0
MCH-014,night,7.53,13.7,80.2,960.0,69.0,3.73,8.4,68.4,58.0,0
MCH-014,night,6.25,18.4,60.4,1466.0,57.1,3.13,6.45,73.6,53.3,0
MCH-030,day,1.4,11.9,78.6,1741.0,57.8,3.38,7.1,73.0,69.6,0
MCH-030,night,6.7,35.1,74.0,1787.0,67.0,2.24,6.41,77.1,15.0,0
MCH-013,day,9.32,16.5,85.5,1429.0,77.0,3.97,6.09,83.5,61.5,0
MCH-011,night,8.38,0.0,69.9,1329.0,77.5,5.42,6.7,69.6,74.6,0
MCH-013,night,8.66,0.0,54.6,1568.0,50.3,4.84,5.67,79.5,68.8,0
MCH-007,day,6.39,31.8,42.7,1336.0,66.0,3.62,5.39,70.9,72.9,0
MCH-026,night,8.32,16.3,74.7,1288.0,59.1,3.2,5.36,74.1,66.8,0
MCH-011,night,5.89,30.0,80.2,1400.0,47.7,2.75,6.16,75.8,57.5,0
MCH-020,day,0.61,22.1,60.2,1898.0,63.6,1.02,6.77,72.5,74.1,0
MCH-001,night,5.55,17.9,69.1,1875.0,80.1,3.77,5.47,63.9,41.2,0
MCH-005,day,10.25,15.8,72.8,747.0,67.2,6.48,6.18,67.7,65.3,0
MCH-022,night,3.21,11.4,68.3,1653.0,66.6,3.42,6.36,62.1,70.2,0
MCH-003,day,0.85,45.9,69.4,1716.0,82.4,5.99,7.03,83.5,66.7,0
MCH-022,day,11.56,35.3,77.5,985.0,69.0,5.07,7.29,74.8,65.3,0
MCH-009,night,1.61,0.0,51.4,942.0,67.1,2.84,7.26,64.6,49.1,0
MCH-003,day,8.75,27.5,83.2,1363.0,69.2,3.68,9.74,78.8,65.2,0
MCH-025,night,1.28,10.8,95.0,1267.0,71.7,4.92,6.99,81.4,64.2,0
MCH-025,day,1.18,31.3,49.2,1497.0,47.0,3.74,7.9,86.2,49.6,0
MCH-025,night,11.23,14.6,76.4,1032.0,72.0,2.69,6.32,85.8,70.2,0
MCH-013,day,10.37,25.3,62.4,1476.0,69.7,1.66,6.36,80.1,45.9,0
MCH-020,day,11.89,15.2,73.7,1957.0,86.6,6.41,5.33,89.3,56.0,0
MCH-017,night,0.94,18.0,78.9,1617.0,67.5,10.53,8.19,61.4,52.5,0
MCH-020,day,4.67,27.1,66.0,1823.0,60.3,5.3,7.99,69.4,44.5,0
MCH-015,day,6.61,33.3,62.5,1116.0,41.5,4.02,6.08,76.1,50.2,0
MCH-007,day,6.11,5.6,73.1,1881.0,78.6,3.16,6.91,77.9,64.6,0
MCH-025,day,11.29,20.1,72.3,1973.0,76.7,5.49,7.72,94.0,54.0,0
MCH-020,day,7.05,43.8,77.4,1420.0,73.5,4.07,7.99,85.5,15.0,0
MCH-023,day,7.07,14.9,93.3,1545.0,59.9,5.62,7.18,74.3,32.9,0
MCH-002,day,9.46,1.7,83.0,1463.0,60.9,0.2,6.87,77.4,79.0,0
MCH-024,day,9.01,47.3,60.1,1902.0,60.8,3.93,4.25,82.2,26.6,0
MCH-017,day,5.21,11.5,83.7,1489.0,67.1,4.44,5.89,74.0,55.3,0
MCH-028,night,11.96,18.3,76.1,1318.0,85.3,6.67,5.7,83.3,56.1,0
MCH-006,day,11.71,6.0,59.8,2038.0,63.1,5.21,8.05,58.1,71.3,0
MCH-020,day,0.73,38.2,62.8,2048.0,70.1,2.5,7.18,87.9,40.9,0
MCH-018,night,10.17,26.0,88.0,1813.0,88.1,2.69,6.25,80.9,45.5,0
MCH-019,day,10.5,11.5,70.8,1501.0,71.5,5.43,7.02,83.4,93.5,0
MCH-005,day,3.13,33.1,68.6,1597.0,56.6,4.59,8.15,76.8,50.6,0
MCH-015,night,1.01,32.3,61.7,1628.0,67.8,3.53,8.13,70.4,73.2,0
MCH-008,day,10.65,9.4,70.9,1155.0,91.5,7.09,7.11,95.4,68.1,0
MCH-011,night,6.87,45.0,34.8,1427.0,61.4,5.2,8.37,68.8,71.9,0
MCH-022,night,6.06,14.1,69.9,881.0,57.3,6.57,8.91,61.9,42.8,0
MCH-002,day,9.76,48.3,50.1,1329.0,69.0,2.86,7.51,77.0,63.3,0
MCH-006,day,3.5,2.8,56.8,1474.0,71.6,4.94,7.08,85.4,58.5,0
MCH-014,day,4.94,33.3,56.6,2124.0,66.5,4.44,7.46,77.4,76.9,0
MCH-003,night,7.56,10.2,52.7,1484.0,80.6,2.28,4.57,66.1,56.1,0
MCH-008,night,4.02,12.6,67.8,1693.0,58.1,4.35,5.43,78.6,31.8,0
MCH-002,day,7.1,31.5,47.7,1436.0,77.6,2.58,7.2,90.0,56.6,0
MCH-009,day,10.7,0.0,105.9,1390.0,63.7,5.0,6.75,67.9,38.9,0
MCH-021,day,7.03,23.4,73.9,1612.0,64.2,5.99,8.31,73.1,51.8,0
MCH-029,day,4.06,29.5,88.0,1192.0,63.9,5.71,7.05,80.8,49.7,0
MCH-019,day,8.9,43.8,69.2,1917.0,69.8,4.72,8.52,74.0,57.5,0
MCH-010,day,1.12,26.2,74.5,1698.0,65.8,3.45,7.5,78.7,81.7,0
MCH-001,night,7.9,10.5,57.7,1253.0,47.7,3.87,6.86,84.2,86.2,0
MCH-027,night,9.98,19.2,61.6,1193.0,61.9,5.91,6.26,79.3,50.0,0
MCH-002,day,4.41,30.7,98.4,1492.0,69.1,6.0,7.47,71.7,58.4,0
MCH-012,day,4.52,25.3,57.9,1322.0,68.8,4.14,6.92,73.5,63.9,0
MCH-022,day,3.58,30.4,62.0,1316.0,77.6,2.47,9.49,69.9,25.2,0
MCH-024,night,10.33,28.1,74.6,1932.0,69.3,3.93,8.04,82.5,57.7,0
MCH-023,day,4.82,39.1,67.1,1338.0,62.5,5.02,5.53,70.1,57.2,0
MCH-029,day,0.92,0.0,55.2,1172.0,57.9,3.05,8.02,83.7,41.9,0
MCH-016,night,6.64,24.8,50.4,1653.0,47.1,6.05,4.86,87.8,76.8,0
MCH-025,night,1.03,11.6,54.0,1064.0,58.9,2.74,5.83,77.3,56.4,0
MCH-009,day,1.76,30.0,58.5,1161.0,62.9,4.62,5.81,86.2,44.5,0
MCH-005,night,11.24,31.3,64.5,2002.0,60.6,4.56,4.28,75.5,55.6,0
MCH-025,night,11.99,6.9,82.1,1395.0,67.6,4.57,7.8,91.2,46.1,0
MCH-019,night,4.56,0.0,82.2,1201.0,56.8,3.11,7.81,67.0,62.6,0
MCH-014,day,2.76,6.3,48.7,2043.0,80.9,1.42,6.18,83.8,61.7,0
MCH-010,day,8.31,7.3,74.8,1410.0,88.9,2.88,7.78,80.4,31.4,0
MCH-001,day,9.18,12.2,90.1,1442.0,63.8,4.58,9.04,89.9,33.5,0
MCH-030,night,10.49,18.1,91.6,1277.0,76.1,0.49,8.52,70.8,60.1,0
MCH-027,night,0.9,21.2,93.7,1001.0,72.7,5.55,7.24,75.0,50.8,0
MCH-004,day,11.27,26.7,89.2,1728.0,57.4,0.2,9.93,82.2,64.0,0
MCH-030,day,11.62,0.0,44.0,1530.0,59.7,6.97,4.31,81.0,70.5,0
MCH-028,day,5.18,3.9,49.2,2159.0,67.5,7.48,8.51,75.4,60.9,0
MCH-021,night,6.41,45.7,69.7,2000.0,75.0,4.29,8.82,73.1,38.2,0
MCH-010,day,1.38,13.4,76.1,1852.0,59.0,4.73,7.33,62.1,95.0,0
MCH-004,day,5.84,35.3,66.4,1395.0,53.1,2.6,6.85,76.6,43.1,0
MCH-007,night,10.38,16.8,74.0,825.0,59.9,6.98,5.44,91.3,35.5,0
MCH-009,night,11.1,3.7,93.3,1443.0,69.2,5.75,6.59,86.8,72.3,1
MCH-017,day,2.98,32.8,87.5,1918.0,82.2,1.23,8.59,77.7,69.6,0
MCH-015,night,3.68,4.3,62.1,1224.0,64.7,2.33,7.65,94.7,40.3,0
MCH-015,day,0.76,11.5,82.3,1077.0,68.1,3.82,7.05,64.1,49.6,0
MCH-016,night,6.19,26.1,67.5,1795.0,57.9,4.53,8.62,73.4,88.7,0
MCH-015,night,2.55,9.4,66.7,1434.0,50.7,4.43,8.64,68.3,87.7,0
MCH-018,day,10.79,26.8,65.9,1203.0,80.9,3.61,7.63,60.6,29.4,0
MCH-029,day,1.02,34.6,67.1,1675.0,83.6,6.18,6.82,65.3,63.2,0
MCH-011,day,7.22,6.5,46.1,1490.0,77.7,0.2,8.27,97.7,77.0,0
MCH-011,day,8.17,42.8,71.4,1310.0,56.4,5.21,7.33,70.2,60.2,0
MCH-009,night,10.69,12.1,99.3,1420.0,72.9,7.14,6.81,75.4,36.7,0
MCH-004,night,0.66,23.3,61.0,1478.0,71.3,4.46,4.78,78.2,65.1,0
MCH-019,day,10.16,0.0,90.3,1372.0,66.8,2.33,9.25,72.0,37.6,0
MCH-005,day,6.2,8.1,83.7,1292.0,61.4,4.31,8.42,81.7,85.9,0
MCH-029,day,3.14,23.4,45.8,1469.0,83.3,2.82,5.76,85.9,39.3,0
MCH-009,day,6.7,13.0,98.1,1618.0,60.5,2.62,8.06,81.1,76.0,0
MCH-012,night,6.1,0.0,107.4,1349.0,75.2,6.28,5.13,89.3,45.1,0
MCH-002,night,3.28,38.4,60.3,1749.0,56.5,1.78,6.61,70.5,36.3,0
MCH-012,day,1.04,11.2,86.8,1246.0,66.0,0.72,6.43,79.6,71.9,0
MCH-013,day,11.46,26.5,55.8,1403.0,70.7,3.9,7.83,81.6,51.3,0
MCH-002,day,4.03,8.1,98.7,1487.0,54.2,4.1,6.15,80.9,51.3,0
MCH-001,night,6.13,0.0,90.6,1708.0,49.6,5.87,8.38,82.5,33.1,0
MCH-016,day,1.07,33.1,70.4,1385.0,49.6,2.48,7.7,74.4,50.0,0
MCH-010,night,7.75,19.5,51.6,1156.0,77.1,3.24,5.99,75.3,53.9,0
MCH-005,night,7.7,0.0,54.8,1410.0,67.4,1.89,9.11,56.6,23.8,0
MCH-016,day,11.65,16.8,88.0,1053.0,55.5,5.6,10.14,85.0,87.8,0
MCH-014,day,11.07,8.4,63.8,1191.0,82.9,1.93,7.16,82.7,26.2,0
MCH-008,night,2.24,4.2,78.0,1796.0,48.1,3.46,4.45,75.7,63.4,0
MCH-026,night,2.35,0.0,81.9,1676.0,65.5,5.63,7.7,72.6,84.0,0
MCH-013,day,2.8,43.1,81.2,1559.0,77.4,5.83,9.06,73.2,52.0,0
MCH-021,day,7.5,17.5,69.1,1540.0,49.4,3.28,9.46,75.4,78.2,0
MCH-018,day,11.02,16.1,67.9,1332.0,67.9,3.71,7.67,83.9,52.1,0
MCH-011,day,10.32,9.4,90.8,1768.0,67.5,6.88,7.67,65.1,63.1,0
MCH-019,day,11.29,6.7,50.4,1143.0,75.6,3.65,9.21,74.5,69.4,0
MCH-004,night,11.99,11.2,66.8,1800.0,80.2,3.04,7.93,78.1,42.9,0
MCH-006,day,5.13,11.0,66.6,1597.0,64.3,4.99,5.97,75.6,45.4,0
MCH-008,day,3.49,37.1,80.6,1105.0,72.5,5.0,7.24,82.1,57.3,0
MCH-008,night,11.68,1.2,80.4,1394.0,38.0,5.57,8.52,94.1,60.6,0
